relative_path,extension,size_bytes,modified_time,relevance,classification_reason,header_or_first_line
thick/experiments/iop_baseline_additivity_t1p25/iop_baseline_additivity_t1p25.csv,.csv,1891,1785335907.431718,primary,thickness FE data or associated metadata,"iop_mmhg,probe_force_n,probe_pressure_mmhg,delta_force_from_zero_n,delta_probe_pressure_from_zero_mmhg,secant_force_gain_n_per_mmhg,secant_probe_gain,adjacent_force_gain_n_per_mmhg,fixed_baseline_linear_fit_force_n,fixed_baseline_linear_residual_n,inferred_baseline_from_free_linear_slope_n,manifest,attempt_dir,git_commit"
thick/experiments/iop_baseline_additivity_t1p25/metadata.json,.json,1650,1785335907.431718,primary,thickness FE data or associated metadata,
thick/experiments/mechanical_area_comparison/mechanical_area_comparison.csv,.csv,3727,1784882535.5565271,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,annulus_inner_probe_radius,annulus_outer_probe_radius,sigma_factor,outer_pressure_baseline_pa,outer_pressure_noise_pa,outer_pressure_threshold_pa,outer_pressure_support_area_mm2,outer_pressure_effective_area_mm2,outer_incremental_force_n,outer_selected_faces,inner_pressure_baseline_pa,inner_pressure_noise_pa,inner_pressure_threshold_pa,inner_pressure_support_area_mm2,inner_pressure_effective_area_mm2,inner_incremental_force_n,inner_selected_faces,outer_conservative_area_mm2,pressure_effective_ratio,pressure_support_ratio,current_hybrid_ratio,effective_ratio_change_percent,probe_area_mm2,status,image"
thick/experiments/probe_force_curve_0p8/breakpoint_analysis.csv,.csv,1355,1784885831.433641,primary,thickness FE data or associated metadata,"eyelid_thickness_mm,candidate_indent_mm,pre_slope_n_per_mm,post_slope_n_per_mm,slope_change_fraction,two_segment_sse_improvement,local_pre_slope_n_per_mm,local_post_slope_n_per_mm,local_slope_jump_fraction,assessment"
thick/experiments/probe_force_curve_0p8/calibrated_reference/breakpoint_analysis.csv,.csv,708,1784885930.3104467,primary,thickness FE data or associated metadata,"eyelid_thickness_mm,candidate_indent_mm,pre_slope_n_per_mm,post_slope_n_per_mm,slope_change_fraction,two_segment_sse_improvement,local_pre_slope_n_per_mm,local_post_slope_n_per_mm,local_slope_jump_fraction,assessment"
thick/experiments/probe_force_curve_0p8/calibrated_reference/extraction_metadata.json,.json,3414,1784885927.93127,primary,thickness FE data or associated metadata,
thick/experiments/probe_force_curve_0p8/calibrated_reference/metadata.json,.json,754,1784885930.3114457,primary,thickness FE data or associated metadata,
thick/experiments/probe_force_curve_0p8/calibrated_reference/probe_force_curve.csv,.csv,13935,1784885930.3094494,primary,thickness FE data or associated metadata,"source_case,eyelid_thickness_mm,cornea_thickness_mm,indentation_mm,actual_indentation_mm,displacement_error_um,probe_force_n,probe_equivalent_pressure_kpa,probe_equivalent_pressure_mmhg,tangent_stiffness_n_per_mm,result_time"
thick/experiments/probe_force_curve_0p8/calibrated_reference/raw/eyelid_0p80mm.csv,.csv,4554,1784885926.0696266,primary,thickness FE data or associated metadata,"0.00000000000000E+00,  0.10588235294118E+01,  0.00000000000000E+00, -0.21811252201640E-01, -0.50000000000000E-04, -0.50000000000000E-04"
thick/experiments/probe_force_curve_0p8/calibrated_reference/raw/eyelid_1p20mm.csv,.csv,4554,1784885926.325998,primary,thickness FE data or associated metadata,"0.00000000000000E+00,  0.10588235294118E+01,  0.00000000000000E+00, -0.19562677429774E-01, -0.50000000000000E-04, -0.50000000000000E-04"
thick/experiments/probe_force_curve_0p8/calibrated_reference/raw/eyelid_2p00mm.csv,.csv,4554,1784885926.5822148,primary,thickness FE data or associated metadata,"0.00000000000000E+00,  0.10588235294118E+01,  0.00000000000000E+00, -0.14031710625988E-01, -0.50000000000000E-04, -0.50000000000000E-04"
thick/experiments/probe_force_curve_0p8/extraction_metadata.json,.json,2976,1784885760.5885737,primary,thickness FE data or associated metadata,
thick/experiments/probe_force_curve_0p8/metadata.json,.json,830,1784885831.434641,primary,thickness FE data or associated metadata,
thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,.csv,32181,1784885831.433641,primary,thickness FE data or associated metadata,"source_case,eyelid_thickness_mm,cornea_thickness_mm,indentation_mm,actual_indentation_mm,displacement_error_um,probe_force_n,probe_equivalent_pressure_kpa,probe_equivalent_pressure_mmhg,tangent_stiffness_n_per_mm,result_time"
thick/experiments/probe_force_curve_0p8/raw/eyelid_0p80mm.csv,.csv,4554,1784885757.6728642,primary,thickness FE data or associated metadata,"0.00000000000000E+00,  0.10588235294118E+01,  0.00000000000000E+00, -0.19767961077710E-01, -0.50000000000000E-04, -0.50000000000000E-04"
thick/experiments/probe_force_curve_0p8/raw/eyelid_1p00mm.csv,.csv,4554,1784885757.936739,primary,thickness FE data or associated metadata,"0.00000000000000E+00,  0.10588235294118E+01,  0.00000000000000E+00, -0.18497064250064E-01, -0.50000000000000E-04, -0.50000000000000E-04"
thick/experiments/probe_force_curve_0p8/raw/eyelid_1p20mm.csv,.csv,4554,1784885758.2438264,primary,thickness FE data or associated metadata,"0.00000000000000E+00,  0.10588235294118E+01,  0.00000000000000E+00, -0.17403877807404E-01, -0.50000000000000E-04, -0.50000000000000E-04"
thick/experiments/probe_force_curve_0p8/raw/eyelid_1p40mm.csv,.csv,4554,1784885758.5067134,primary,thickness FE data or associated metadata,"0.00000000000000E+00,  0.10588235294118E+01,  0.00000000000000E+00, -0.15908594836132E-01, -0.50000000000000E-04, -0.50000000000000E-04"
thick/experiments/probe_force_curve_0p8/raw/eyelid_1p60mm.csv,.csv,4554,1784885758.770112,primary,thickness FE data or associated metadata,"0.00000000000000E+00,  0.10588235294118E+01,  0.00000000000000E+00, -0.14600236030079E-01, -0.50000000000000E-04, -0.50000000000000E-04"
thick/experiments/probe_force_curve_0p8/raw/eyelid_1p80mm.csv,.csv,4554,1784885759.0345185,primary,thickness FE data or associated metadata,"0.00000000000000E+00,  0.10588235294118E+01,  0.00000000000000E+00, -0.13436191021211E-01, -0.50000000000000E-04, -0.50000000000000E-04"
thick/experiments/probe_force_curve_0p8/raw/eyelid_2p00mm.csv,.csv,4554,1784885759.3521707,primary,thickness FE data or associated metadata,"0.00000000000000E+00,  0.10588235294118E+01,  0.00000000000000E+00, -0.12634004683195E-01, -0.50000000000000E-04, -0.50000000000000E-04"
thick/figures/fe_sweep_indent_0p28/displacement_probes/displacement_probe_profiles.csv,.csv,93380,1784868389.2696934,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,surface,radius_start_mm,radius_end_mm,radius_center_mm,face_count,raw_downward_median_um,local_downward_p10_um,local_downward_median_um,local_downward_p90_um,above_threshold_fraction,threshold_um"
thick/figures/fe_sweep_indent_0p28/displacement_probes/displacement_probe_summary.csv,.csv,3647,1784868389.2722144,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,surface,face_count,surface_radius_max_mm,baseline_um,noise_sigma_um,threshold_um,local_max_um,probe_local_p10_um,probe_local_median_um,probe_local_p90_um,probe_above_threshold_fraction,probe_edge_median_um,outside_edge_median_um,radial_median_crossing_mm"
thick/figures/fe_sweep_indent_0p28/displacement_support/displacement_support_manifest.csv,.csv,4437,1784878880.1385555,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,outer_baseline_um,outer_noise_sigma_um,outer_threshold_um,outer_local_max_um,outer_support_area_mm2,outer_coverage_fraction,outer_selected_faces,outer_conservative_area_mm2,outer_conservative_coverage_fraction,outer_boundary_uncertainty_mm2,outer_strict_faces,outer_boundary_faces,inner_baseline_um,inner_noise_sigma_um,inner_threshold_um,inner_local_max_um,inner_support_area_mm2,inner_coverage_fraction,inner_selected_faces,inner_conservative_area_mm2,inner_conservative_coverage_fraction,inner_boundary_uncertainty_mm2,inner_strict_faces,inner_boundary_faces,inner_pressure_baseline_pa,inner_pressure_noise_pa,inner_pressure_threshold_pa,inner_pressure_support_area_mm2,inner_pressure_participation_area_mm2,inner_pressure_selected_faces,image"
thick/figures/fe_sweep_indent_0p28/inner_planarity_calibration/calibration_grid.csv,.csv,200199,1784872970.7746665,primary,thickness FE data or associated metadata,"window_diameter_mm,height_tolerance_um,flattening_minimum,outer_mean_absolute_relative_error,outer_rms_relative_error,outer_max_relative_error,outer_mean_contact_iou,outer_mean_contact_precision,outer_mean_contact_recall,outer_curvature_mean_relative_error,outer_binary_mean_relative_error,outer_mean_contact_overlap,outer_plane_floor_median_um,outer_plane_floor_p95_um,outer_plane_floor_mad_um,outer_plane_floor_face_count,above_numerical_floor"
thick/figures/fe_sweep_indent_0p28/inner_planarity_calibration/inner_planarity_candidate.csv,.csv,3681,1784872971.0852747,diagnostic,candidate/sensitivity post-processing only,"case,eyelid_thickness_mm,selected_window_diameter_mm,selected_height_tolerance_um,selected_flattening_minimum,outer_contact_area_mm2,outer_binary_area_mm2,outer_curvature_area_mm2,outer_relative_error,outer_contact_overlap,outer_contact_equivalent_area_mm2,outer_contact_equivalent_iou,outer_contact_equivalent_precision,outer_contact_equivalent_recall,inner_binary_area_mm2,inner_curvature_area_mm2,inner_unweighted_candidate_area_mm2,inner_selected_faces,ae_over_ac_curvature,inner_centroid_x_mm,inner_centroid_z_mm,inner_contact_equivalent_area_mm2,inner_contact_equivalent_faces,ae_over_ac_contact_equivalent,inner_contact_equivalent_centroid_x_mm,inner_contact_equivalent_centroid_z_mm,status"
thick/figures/fe_sweep_indent_0p28/inner_planarity_trial/inner_planarity_trial.csv,.csv,1393,1784869014.0304127,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,height_tolerance_um,window_diameter_mm,analysis_radius_mm,projected_area_mm2,selected_faces,curvature_tolerance_per_mm,curvature_noise_per_mm,curvature_baseline_per_mm"
thick/figures/fe_sweep_indent_0p28/inner_pressure_area/inner_pressure_area_candidate.csv,.csv,3000,1784876856.9180322,diagnostic,candidate/sensitivity post-processing only,"case,eyelid_thickness_mm,annulus_inner_probe_radius,annulus_outer_probe_radius,sigma_factor,baseline_pa,noise_pa,threshold_pa,inner_pressure_support_area_mm2,inner_pressure_participation_area_mm2,outer_contact_area_mm2,outer_geometric_coverage_area_mm2,outer_conservative_area_mm2,outer_displacement_clipped_area_mm2,outer_boundary_uncertainty_area_mm2,outer_boundary_faces,ae_over_ac_contact_diagnostic,ae_over_ac_hybrid,incremental_force_n,centroid_x_mm,centroid_z_mm,selected_faces,status"
thick/figures/fe_sweep_indent_0p28/inner_pressure_area/inner_pressure_area_sensitivity.csv,.csv,23092,1784876857.7957783,diagnostic,candidate/sensitivity post-processing only,"case,eyelid_thickness_mm,annulus_inner_probe_radius,annulus_outer_probe_radius,sigma_factor,baseline_pa,noise_pa,threshold_pa,inner_pressure_support_area_mm2,inner_pressure_participation_area_mm2,outer_contact_area_mm2,outer_geometric_coverage_area_mm2,outer_conservative_area_mm2,outer_displacement_clipped_area_mm2,outer_boundary_uncertainty_area_mm2,outer_boundary_faces,ae_over_ac_contact_diagnostic,ae_over_ac_hybrid,incremental_force_n,centroid_x_mm,centroid_z_mm,selected_faces,status"
